CUSTOMER_ID,ORDER_NUMBER,MATERIAL_NUMBER
3932,4,1888
3933,5,354
3933,5,272
3933,5,268
3933,5,19060
3933,5,18296
3933,5,320
3933,5,6452
3933,5,18109
3933,5,18652
3934,5,10047
3934,5,4609
3934,5,10037
3934,5,18496
3934,5,6702
3934,5,10045
3934,5,1958
3934,5,10046
3934,5,26
3934,5,11000
3934,5,858
3934,5,19873
3934,5,324
3934,5,5
3934,5,61
3934,5,1148
3934,5,1635
3934,5,36
3934,5,1442
3934,5,10051
3934,5,472
3934,5,1121
3934,5,247
3934,5,257
3934,5,6476
3934,5,823
3934,5,18559
3934,5,2873
3934,5,13875
3934,5,177
3934,5,195
3936,14,427
3938,5,8
3938,5,803
3938,5,2015
3940,8,798
3941,3,4420
3942,11,2902
3943,5,1266
3943,5,4885
3945,7,7413
3945,7,13185
3945,7,10554
3946,4,1175
3947,4,1096
3948,3,12870
3949,3,563
3949,3,5191
3949,3,436
3952,3,34
3953,10,3388
3954,4,6956
3957,5,1025
3957,5,4847
3958,5,5990
3958,5,4383
3959,3,2825
3959,3,352
3961,5,9811
3962,8,153
3962,8,333
3963,5,749
3963,5,237
3963,5,5121
3963,5,101
3963,5,15747
3964,4,3440
3964,4,864
3967,9,12620
3969,6,46
3970,7,809
3971,3,14943
3971,3,1881
3972,3,4778
3972,3,58
3973,4,188
3975,4,10666
3976,6,2
3977,3,20520
3979,5,13754
3980,5,10740
3981,8,9506
3982,7,125
3983,4,4
3983,4,10
3985,5,5816
3986,4,5417
3987,3,791
3987,3,14135
3991,4,407
3992,9,186
3994,4,389
3994,4,10797
3995,8,222
3996,3,561
3997,7,38
3998,3,198
3998,3,217
3998,3,12870
3998,3,12782
3999,6,1611
4000,3,526
4000,3,10
4003,3,6156
4003,3,16
4003,3,18982
4007,6,510
4007,6,480
4008,3,2089
4008,3,107
4009,3,4778
4009,3,58
4010,3,8
4012,3,4630
4012,3,4420
4016,6,5
4017,7,3097
4018,3,2936
4022,4,6834
4022,4,154
4022,4,21638
4022,4,162
4023,3,480
4025,5,564
4027,3,2504
4027,3,870
4030,3,389
4030,3,798
4032,3,3
4033,3,13610
4034,14,9394
4035,3,10837
4035,3,2328
4036,3,19915
4036,3,1204
4037,4,1454
4038,4,13076
4039,12,858
4040,3,5
4042,4,253
4043,3,10961
4043,3,4113
4044,3,12135
4045,3,467
4048,4,5216
4048,4,23190
4048,4,17417
4048,4,10102
4049,4,78
4049,4,416
4049,4,142
4049,4,147
4049,4,107
4051,3,13084
4051,3,13073
4051,3,14078
4051,3,198
4051,3,1768
4052,3,3128
4052,3,2953
4052,3,207
4052,3,190
4052,3,135
4052,3,423
4052,3,2923
4052,3,3149
4054,5,67
4055,3,155
4055,3,809
4055,3,64
4055,3,361
4055,3,19
4055,3,357
4055,3,1558
4055,3,147
4055,3,1489
4055,3,4568
4055,3,66
4056,5,1196
4061,5,2083
4061,5,1489
4064,4,1119
4065,3,10
4066,3,10104
4066,3,78
4070,3,416
4071,3,935
4072,4,2152
4074,8,7706
4075,7,2220
4076,4,111
4077,3,1579
4078,3,6070
4081,5,87
4081,5,6887
4082,6,1058
4082,6,1523
4083,4,809
4084,3,3890
4084,3,574
4084,3,59
4084,3,412
4086,3,6791
4086,3,61
4087,4,49
4087,4,64
4087,4,416
4090,4,59
4091,4,10449
4093,6,1684
4094,8,547
4094,8,6551
4094,8,12517
4094,8,26
4094,8,16
4094,8,1432
4094,8,2521
4094,8,1603
4095,3,25
4096,4,141
4098,3,703
4098,3,548
4101,4,643
4105,3,13032
4105,3,4201
4105,3,1987
4105,3,13022
4105,3,162
4107,3,4203
4107,3,3409
4107,3,1824
4107,3,1100
4110,3,261
4111,9,6939
4113,3,112
4113,3,161
4115,3,305
4115,3,10555
4115,3,61
4115,3,84
4118,6,3184
4118,6,1196
4119,3,1366
4120,8,3303
4121,8,648
4122,3,19
4122,3,22517
4122,3,9394
4122,3,4631
4123,7,1119
4125,3,1475
4126,4,11127
4126,4,11126
4126,4,11125
4126,4,38
4126,4,11124
4126,4,6016
4126,4,11453
4126,4,11454
4126,4,12058
4126,4,12270
4126,4,12272
4126,4,12006
4126,4,12184
4126,4,5791
4126,4,12056
4126,4,11548
4126,4,11550
4126,4,137
4126,4,11656
4126,4,11646
4126,4,11653
4126,4,2712
4126,4,12269
4126,4,1367
4126,4,12268
4126,4,12264
4126,4,11628
4126,4,11635
4126,4,12284
4126,4,12064
4126,4,11195
4126,4,12263
4126,4,12262
4126,4,1733
4126,4,925
4126,4,2085
4126,4,12271
4126,4,11685
4126,4,11692
4126,4,4950
4127,4,2013
4127,4,931
4127,4,408
4127,4,286
4127,4,77
4127,4,59
4127,4,4297
4127,4,428
4127,4,1157
4128,3,11258
4130,3,2136
4131,3,382
4133,3,11337
4136,3,112
4136,3,19369
4137,6,64
4138,3,103
4141,4,2072
4141,4,66
4141,4,119
4142,3,1757
4142,3,357
4142,3,876
4142,3,252
4144,3,46
4145,7,1659
4146,3,408
4147,3,94
4148,3,77
4150,3,11
4152,3,19
4152,3,6
4153,4,9394
4154,4,7646
4155,4,14295
4155,4,629
4155,4,10
4156,6,810
4157,4,16
4159,4,6
4161,3,2072
4162,4,11258
